0,0.2225,0.0875,0.0875,0.0875,0.0985,0.668,0.2225,0.0875,0.0875,0.119,0.0875,0.0875,0.235,0.0875,0.0875,0.0875,0.0875,0.0875,0.1155,0,0.0695,0.0695,0.2365,0.0695,0.0735,0.823,0.0695,0.1075,0.0755,0.0735,0.0755,0.0695,0.1405,0.189,0.138,0.0695,0.0695,0.136,0.2165,0,0.098,0.0935,0.221,0.0935,0.221,0.842,0.098,0.1995,0.1205,0.1995,0.1355,0.0935,0.303,0.2055,0.0935,0.0935,0.0935,0.0935,0.212,0,0.0355,0.0355,0.2145,0.0355,0.0765,0.1915,0.0355,0.1095,0.042,0.0765,0.0665,0.042,0.133,0.077,0.0885,0.039,0.0355,0.039,0.136,0,0.046,0.021,0.103,0.021,0.0295,0.1,0.046,0.0755,0.066,0.0295,0.0695,0.049,0.121,0.032,0.0395,0.0315,0.021,0.0315,0.1565
0.2225,0,0.2225,0.2225,0.2225,0.2225,0.668,0.2225,0.2225,0.2225,0.2225,0.2225,0.2225,0.235,0.2225,0.2225,0.2225,0.2225,0.2225,0.2225,0.0695,0,0.067,0.2365,0.067,0.0735,0.823,0.067,0.1075,0.0755,0.0735,0.0755,0.0675,0.1405,0.189,0.138,0.0675,0.0695,0.136,0.2165,0.098,0,0.098,0.221,0.098,0.221,0.842,0.098,0.1995,0.1205,0.1995,0.1355,0.098,0.303,0.2055,0.098,0.098,0.098,0.098,0.212,0.0355,0,0.035,0.2145,0.035,0.0765,0.1915,0.035,0.1095,0.042,0.0765,0.0665,0.042,0.133,0.077,0.0885,0.039,0.0355,0.039,0.136,0.046,0,0.046,0.103,0.046,0.046,0.1,0.046,0.0755,0.066,0.046,0.0695,0.049,0.121,0.046,0.046,0.046,0.046,0.046,0.1565
0.0875,0.2225,0,0.0395,0.0355,0.0985,0.668,0.2225,0.0445,0.0355,0.119,0.0355,0.0785,0.235,0.041,0.0785,0.0805,0.0395,0.0355,0.1155,0.0695,0.067,0,0.2365,0.012,0.0735,0.823,0.067,0.1075,0.0755,0.0735,0.0755,0.0675,0.1405,0.189,0.138,0.0675,0.0695,0.136,0.2165,0.0935,0.098,0,0.221,0.013,0.221,0.842,0.098,0.1995,0.1205,0.1995,0.1355,0.0345,0.303,0.2055,0.0585,0.0345,0.0935,0.0585,0.212,0.0355,0.035,0,0.2145,0.016,0.0765,0.1915,0.035,0.1095,0.042,0.0765,0.0665,0.042,0.133,0.077,0.0885,0.039,0.0355,0.039,0.136,0.021,0.046,0,0.103,0.014,0.0295,0.1,0.046,0.0755,0.066,0.0295,0.0695,0.049,0.121,0.032,0.0395,0.0315,0.021,0.0315,0.1565
0.0875,0.2225,0.0395,0,0.0395,0.0985,0.668,0.2225,0.0445,0.0395,0.119,0.0395,0.0785,0.235,0.041,0.0785,0.0805,0.0395,0.0395,0.1155,0.2365,0.2365,0.2365,0,0.2365,0.2365,0.823,0.2365,0.2365,0.2365,0.2365,0.2365,0.2365,0.2365,0.2365,0.2365,0.2365,0.2365,0.2365,0.2365,0.221,0.221,0.221,0,0.221,0.221,0.842,0.221,0.221,0.221,0.221,0.221,0.221,0.303,0.221,0.221,0.221,0.221,0.221,0.221,0.2145,0.2145,0.2145,0,0.2145,0.2145,0.2145,0.2145,0.2145,0.2145,0.2145,0.2145,0.2145,0.2145,0.2145,0.2145,0.2145,0.2145,0.2145,0.2145,0.103,0.103,0.103,0,0.103,0.103,0.103,0.103,0.103,0.103,0.103,0.103,0.103,0.121,0.103,0.103,0.103,0.103,0.103,0.1565
0.0875,0.2225,0.0355,0.0395,0,0.0985,0.668,0.2225,0.0445,0.0355,0.119,0.0355,0.0785,0.235,0.041,0.0785,0.0805,0.0395,0.0355,0.1155,0.0695,0.067,0.012,0.2365,0,0.0735,0.823,0.067,0.1075,0.0755,0.0735,0.0755,0.0675,0.1405,0.189,0.138,0.0675,0.0695,0.136,0.2165,0.0935,0.098,0.013,0.221,0,0.221,0.842,0.098,0.1995,0.1205,0.1995,0.1355,0.0345,0.303,0.2055,0.0585,0.0345,0.0935,0.0585,0.212,0.0355,0.035,0.016,0.2145,0,0.0765,0.1915,0.035,0.1095,0.042,0.0765,0.0665,0.042,0.133,0.077,0.0885,0.039,0.0355,0.039,0.136,0.021,0.046,0.014,0.103,0,0.0295,0.1,0.046,0.0755,0.066,0.0295,0.0695,0.049,0.121,0.032,0.0395,0.0315,0.021,0.0315,0.1565
0.0985,0.2225,0.0985,0.0985,0.0985,0,0.668,0.2225,0.0985,0.0985,0.119,0.0985,0.0985,0.235,0.0985,0.0985,0.0985,0.0985,0.0985,0.1155,0.0735,0.0735,0.0735,0.2365,0.0735,0,0.823,0.0735,0.1075,0.0755,0.0735,0.0755,0.0735,0.1405,0.189,0.138,0.0735,0.0735,0.136,0.2165,0.221,0.221,0.221,0.221,0.221,0,0.842,0.221,0.221,0.221,0.221,0.221,0.221,0.303,0.221,0.221,0.221,0.221,0.221,0.221,0.0765,0.0765,0.0765,0.2145,0.0765,0,0.1915,0.0765,0.1095,0.0765,0.0765,0.0765,0.0765,0.133,0.077,0.0885,0.0765,0.0765,0.0765,0.136,0.0295,0.046,0.0295,0.103,0.0295,0,0.1,0.046,0.0755,0.066,0.0295,0.0695,0.049,0.121,0.032,0.0395,0.0315,0.0295,0.0315,0.1565
0.668,0.668,0.668,0.668,0.668,0.668,0,0.668,0.668,0.668,0.668,0.668,0.668,0.668,0.668,0.668,0.668,0.668,0.668,0.668,0.823,0.823,0.823,0.823,0.823,0.823,0,0.823,0.823,0.823,0.823,0.823,0.823,0.823,0.823,0.823,0.823,0.823,0.823,0.823,0.842,0.842,0.842,0.842,0.842,0.842,0,0.842,0.842,0.842,0.842,0.842,0.842,0.842,0.842,0.842,0.842,0.842,0.842,0.842,0.1915,0.1915,0.1915,0.2145,0.1915,0.1915,0,0.1915,0.1915,0.1915,0.1915,0.1915,0.1915,0.1915,0.1915,0.1915,0.1915,0.1915,0.1915,0.1915,0.1,0.1,0.1,0.103,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.121,0.1,0.1,0.1,0.1,0.1,0.1565
0.2225,0.2225,0.2225,0.2225,0.2225,0.2225,0.668,0,0.2225,0.2225,0.2225,0.2225,0.2225,0.235,0.2225,0.2225,0.2225,0.2225,0.2225,0.2225,0.0695,0.067,0.067,0.2365,0.067,0.0735,0.823,0,0.1075,0.0755,0.0735,0.0755,0.0675,0.1405,0.189,0.138,0.0675,0.0695,0.136,0.2165,0.098,0.098,0.098,0.221,0.098,0.221,0.842,0,0.1995,0.1205,0.1995,0.1355,0.098,0.303,0.2055,0.098,0.098,0.098,0.098,0.212,0.0355,0.035,0.035,0.2145,0.035,0.0765,0.1915,0,0.1095,0.042,0.0765,0.0665,0.042,0.133,0.077,0.0885,0.039,0.0355,0.039,0.136,0.046,0.046,0.046,0.103,0.046,0.046,0.1,0,0.0755,0.066,0.046,0.0695,0.049,0.121,0.046,0.046,0.046,0.046,0.046,0.1565
0.0875,0.2225,0.0445,0.0445,0.0445,0.0985,0.668,0.2225,0,0.0445,0.119,0.0445,0.0785,0.235,0.0445,0.0785,0.0805,0.0445,0.0445,0.1155,0.1075,0.1075,0.1075,0.2365,0.1075,0.1075,0.823,0.1075,0,0.1075,0.1075,0.1075,0.1075,0.1405,0.189,0.138,0.1075,0.1075,0.136,0.2165,0.1995,0.1995,0.1995,0.221,0.1995,0.221,0.842,0.1995,0,0.1995,0.1995,0.1995,0.1995,0.303,0.2055,0.1995,0.1995,0.1995,0.1995,0.212,0.1095,0.1095,0.1095,0.2145,0.1095,0.1095,0.1915,0.1095,0,0.1095,0.1095,0.1095,0.1095,0.133,0.1095,0.1095,0.1095,0.1095,0.1095,0.136,0.0755,0.0755,0.0755,0.103,0.0755,0.0755,0.1,0.0755,0,0.0755,0.0755,0.0755,0.0755,0.121,0.0755,0.0755,0.0755,0.0755,0.0755,0.1565
0.0875,0.2225,0.0355,0.0395,0.0355,0.0985,0.668,0.2225,0.0445,0,0.119,0.0235,0.0785,0.235,0.041,0.0785,0.0805,0.0395,0.0245,0.1155,0.0755,0.0755,0.0755,0.2365,0.0755,0.0755,0.823,0.0755,0.1075,0,0.0755,0.0755,0.0755,0.1405,0.189,0.138,0.0755,0.0755,0.136,0.2165,0.1205,0.1205,0.1205,0.221,0.1205,0.221,0.842,0.1205,0.1995,0,0.1995,0.1355,0.1205,0.303,0.2055,0.1205,0.1205,0.1205,0.1205,0.212,0.042,0.042,0.042,0.2145,0.042,0.0765,0.1915,0.042,0.1095,0,0.0765,0.0665,0.042,0.133,0.077,0.0885,0.042,0.042,0.042,0.136,0.066,0.066,0.066,0.103,0.066,0.066,0.1,0.066,0.0755,0,0.066,0.0695,0.066,0.121,0.066,0.066,0.066,0.066,0.066,0.1565
