0,0.2145,0.0555,0.077,0.0555,0.0965,0.24,0.1475,0.0965,0.048,0.0195,0.048,0.0305,0.077,0.1875,0.0195,0.0305,0.0275,0.0195,0.161,0,0.1845,0.1845,0.323,0.1845,0.2845,0.235,0.1845,0.1895,0.208,0.1895,0.1845,0.1845,0.1845,0.218,0.218,0.207,0.1845,0.212,0.3895,0,0.2575,0.122,0.293,0.122,0.25,0.4605,0.2575,0.1555,0.122,0.1555,0.122,0.122,0.2595,0.227,0.122,0.122,0.122,0.122,0.293,0,0.162,0.162,0.212,0.162,0.162,0.162,0.162,0.232,0.1705,0.162,0.176,0.162,0.162,0.218,0.2965,0.162,0.162,0.203,0.2285,0,0.103,0.103,0.103,0.103,0.1135,0.103,0.103,0.273,0.145,0.103,0.284,0.145,0.103,0.103,0.1965,0.1585,0.103,0.2585,0.1825
0.2145,0,0.2145,0.2145,0.2145,0.2145,0.24,0.2145,0.2145,0.2145,0.2145,0.2145,0.2145,0.2145,0.2145,0.2145,0.2145,0.2145,0.2145,0.2145,0.1845,0,0.067,0.323,0.067,0.2845,0.235,0.067,0.1895,0.208,0.1895,0.124,0.124,0.067,0.218,0.218,0.207,0.1845,0.212,0.3895,0.2575,0,0.2575,0.293,0.2575,0.2575,0.4605,0.2575,0.2575,0.2575,0.2575,0.2575,0.2575,0.2595,0.2575,0.2575,0.2575,0.2575,0.2575,0.293,0.162,0,0.0245,0.212,0.0245,0.1415,0.0915,0.0245,0.232,0.1705,0.1415,0.176,0.102,0.032,0.218,0.2965,0.102,0.162,0.203,0.2285,0.103,0,0.024,0.05,0.024,0.1135,0.0275,0.024,0.273,0.145,0.093,0.284,0.145,0.052,0.093,0.1965,0.1585,0.103,0.2585,0.1825
0.0555,0.2145,0,0.077,0.0555,0.0965,0.24,0.1475,0.0965,0.0555,0.0555,0.0555,0.0555,0.077,0.1875,0.0555,0.0555,0.0555,0.0555,0.161,0.1845,0.067,0,0.323,0.022,0.2845,0.235,0.061,0.1895,0.208,0.1895,0.124,0.124,0.061,0.218,0.218,0.207,0.1845,0.212,0.3895,0.122,0.2575,0,0.293,0.019,0.25,0.4605,0.2575,0.1555,0.0825,0.1555,0.0825,0.0225,0.2595,0.227,0.07,0.0225,0.122,0.07,0.293,0.162,0.0245,0,0.212,0.0145,0.1415,0.0915,0.0245,0.232,0.1705,0.1415,0.176,0.102,0.032,0.218,0.2965,0.102,0.162,0.203,0.2285,0.103,0.024,0,0.05,0.019,0.1135,0.0275,0.024,0.273,0.145,0.093,0.284,0.145,0.052,0.093,0.1965,0.1585,0.103,0.2585,0.1825
0.077,0.2145,0.077,0,0.077,0.0965,0.24,0.1475,0.0965,0.077,0.077,0.077,0.077,0.077,0.1875,0.077,0.077,0.077,0.077,0.161,0.323,0.323,0.323,0,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.3895,0.293,0.293,0.293,0,0.293,0.293,0.4605,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.212,0.212,0.212,0,0.212,0.212,0.212,0.212,0.232,0.212,0.212,0.212,0.212,0.212,0.218,0.2965,0.212,0.212,0.212,0.2285,0.103,0.05,0.05,0,0.05,0.1135,0.05,0.05,0.273,0.145,0.093,0.284,0.145,0.052,0.093,0.1965,0.1585,0.103,0.2585,0.1825
0.0555,0.2145,0.0555,0.077,0,0.0965,0.24,0.1475,0.0965,0.0555,0.0555,0.0555,0.0555,0.077,0.1875,0.0555,0.0555,0.0555,0.0555,0.161,0.1845,0.067,0.022,0.323,0,0.2845,0.235,0.061,0.1895,0.208,0.1895,0.124,0.124,0.061,0.218,0.218,0.207,0.1845,0.212,0.3895,0.122,0.2575,0.019,0.293,0,0.25,0.4605,0.2575,0.1555,0.0825,0.1555,0.0825,0.0225,0.2595,0.227,0.07,0.0225,0.122,0.07,0.293,0.162,0.0245,0.0145,0.212,0,0.1415,0.0915,0.0245,0.232,0.1705,0.1415,0.176,0.102,0.032,0.218,0.2965,0.102,0.162,0.203,0.2285,0.103,0.024,0.019,0.05,0,0.1135,0.0275,0.024,0.273,0.145,0.093,0.284,0.145,0.052,0.093,0.1965,0.1585,0.103,0.2585,0.1825
0.0965,0.2145,0.0965,0.0965,0.0965,0,0.24,0.1475,0.0965,0.0965,0.0965,0.0965,0.0965,0.0965,0.1875,0.0965,0.0965,0.0965,0.0965,0.161,0.2845,0.2845,0.2845,0.323,0.2845,0,0.2845,0.2845,0.2845,0.2845,0.2845,0.2845,0.2845,0.2845,0.2845,0.2845,0.2845,0.2845,0.2845,0.3895,0.25,0.2575,0.25,0.293,0.25,0,0.4605,0.2575,0.25,0.25,0.25,0.25,0.25,0.2595,0.25,0.25,0.25,0.25,0.25,0.293,0.162,0.1415,0.1415,0.212,0.1415,0,0.1415,0.1415,0.232,0.1705,0.1415,0.176,0.1415,0.1415,0.218,0.2965,0.1415,0.162,0.203,0.2285,0.1135,0.1135,0.1135,0.1135,0.1135,0,0.1135,0.1135,0.273,0.145,0.1135,0.284,0.145,0.1135,0.1135,0.1965,0.1585,0.1135,0.2585,0.1825
0.24,0.24,0.24,0.24,0.24,0.24,0,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.235,0.235,0.235,0.323,0.235,0.2845,0,0.235,0.235,0.235,0.235,0.235,0.235,0.235,0.235,0.235,0.235,0.235,0.235,0.3895,0.4605,0.4605,0.4605,0.4605,0.4605,0.4605,0,0.4605,0.4605,0.4605,0.4605,0.4605,0.4605,0.4605,0.4605,0.4605,0.4605,0.4605,0.4605,0.4605,0.162,0.0915,0.0915,0.212,0.0915,0.1415,0,0.0915,0.232,0.1705,0.1415,0.176,0.102,0.0915,0.218,0.2965,0.102,0.162,0.203,0.2285,0.103,0.0275,0.0275,0.05,0.0275,0.1135,0,0.0275,0.273,0.145,0.093,0.284,0.145,0.052,0.093,0.1965,0.1585,0.103,0.2585,0.1825
0.1475,0.2145,0.1475,0.1475,0.1475,0.1475,0.24,0,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1875,0.1475,0.1475,0.1475,0.1475,0.161,0.1845,0.067,0.061,0.323,0.061,0.2845,0.235,0,0.1895,0.208,0.1895,0.124,0.124,0.061,0.218,0.218,0.207,0.1845,0.212,0.3895,0.2575,0.2575,0.2575,0.293,0.2575,0.2575,0.4605,0,0.2575,0.2575,0.2575,0.2575,0.2575,0.2595,0.2575,0.2575,0.2575,0.2575,0.2575,0.293,0.162,0.0245,0.0245,0.212,0.0245,0.1415,0.0915,0,0.232,0.1705,0.1415,0.176,0.102,0.032,0.218,0.2965,0.102,0.162,0.203,0.2285,0.103,0.024,0.024,0.05,0.024,0.1135,0.0275,0,0.273,0.145,0.093,0.284,0.145,0.052,0.093,0.1965,0.1585,0.103,0.2585,0.1825
0.0965,0.2145,0.0965,0.0965,0.0965,0.0965,0.24,0.1475,0,0.0965,0.0965,0.0965,0.0965,0.0965,0.1875,0.0965,0.0965,0.0965,0.0965,0.161,0.1895,0.1895,0.1895,0.323,0.1895,0.2845,0.235,0.1895,0,0.208,0.1895,0.1895,0.1895,0.1895,0.218,0.218,0.207,0.1895,0.212,0.3895,0.1555,0.2575,0.1555,0.293,0.1555,0.25,0.4605,0.2575,0,0.1555,0.1555,0.1555,0.1555,0.2595,0.227,0.1555,0.1555,0.1555,0.1555,0.293,0.232,0.232,0.232,0.232,0.232,0.232,0.232,0.232,0,0.232,0.232,0.232,0.232,0.232,0.232,0.2965,0.232,0.232,0.232,0.232,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0,0.273,0.273,0.284,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273
0.048,0.2145,0.0555,0.077,0.0555,0.0965,0.24,0.1475,0.0965,0,0.048,0.048,0.048,0.077,0.1875,0.048,0.048,0.048,0.048,0.161,0.208,0.208,0.208,0.323,0.208,0.2845,0.235,0.208,0.208,0,0.208,0.208,0.208,0.208,0.218,0.218,0.208,0.208,0.212,0.3895,0.122,0.2575,0.0825,0.293,0.0825,0.25,0.4605,0.2575,0.1555,0,0.1555,0.0825,0.0825,0.2595,0.227,0.0825,0.0825,0.122,0.0825,0.293,0.1705,0.1705,0.1705,0.212,0.1705,0.1705,0.1705,0.1705,0.232,0,0.1705,0.176,0.1705,0.1705,0.218,0.2965,0.1705,0.1705,0.203,0.2285,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.273,0,0.145,0.284,0.145,0.145,0.145,0.1965,0.1585,0.145,0.2585,0.1825
0.0195,0.2145,0.0555,0.077,0.0555,0.0965,0.24,0.1475,0.0965,0.048,0,0.048,0.0305,0.077,0.1875,0.0195,0.0305,0.0275,0.0195,0.161,0.1895,0.1895,0.1895,0.323,0.1895,0.2845,0.235,0.1895,0.1895,0.208,0,0.1895,0.1895,0.1895,0.218,0.218,0.207,0.1895,0.212,0.3895,0.1555,0.2575,0.1555,0.293,0.1555,0.25,0.4605,0.2575,0.1555,0.1555,0,0.1555,0.1555,0.2595,0.227,0.1555,0.1555,0.1555,0.1555,0.293,0.162,0.1415,0.1415,0.212,0.1415,0.1415,0.1415,0.1415,0.232,0.1705,0,0.176,0.1415,0.1415,0.218,0.2965,0.1415,0.162,0.203,0.2285,0.103,0.093,0.093,0.093,0.093,0.1135,0.093,0.093,0.273,0.145,0,0.284,0.145,0.093,0.093,0.1965,0.1585,0.103,0.2585,0.1825
0.048,0.2145,0.0555,0.077,0.0555,0.0965,0.24,0.1475,0.0965,0.048,0.048,0,0.048,0.077,0.1875,0.048,0.048,0.048,0.048,0.161,0.1845,0.124,0.124,0.323,0.124,0.2845,0.235,0.124,0.1895,0.208,0.1895,0,0.124,0.124,0.218,0.218,0.207,0.1845,0.212,0.3895,0.122,0.2575,0.0825,0.293,0.0825,0.25,0.4605,0.2575,0.1555,0.0825,0.1555,0,0.0825,0.2595,0.227,0.0825,0.0825,0.122,0.0825,0.293,0.176,0.176,0.176,0.212,0.176,0.176,0.176,0.176,0.232,0.176,0.176,0,0.176,0.176,0.218,0.2965,0.176,0.176,0.203,0.2285,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284
0.0305,0.2145,0.0555,0.077,0.0555,0.0965,0.24,0.1475,0.0965,0.048,0.0305,0.048,0,0.077,0.1875,0.0305,0.0305,0.0305,0.0305,0.161,0.1845,0.124,0.124,0.323,0.124,0.2845,0.235,0.124,0.1895,0.208,0.1895,0.124,0,0.124,0.218,0.218,0.207,0.1845,0.212,0.3895,0.122,0.2575,0.0225,0.293,0.0225,0.25,0.4605,0.2575,0.1555,0.0825,0.1555,0.0825,0,0.2595,0.227,0.07,0.0225,0.122,0.07,0.293,0.162,0.102,0.102,0.212,0.102,0.1415,0.102,0.102,0.232,0.1705,0.1415,0.176,0,0.102,0.218,0.2965,0.102,0.162,0.203,0.2285,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.273,0.145,0.145,0.284,0,0.145,0.145,0.1965,0.1585,0.145,0.2585,0.1825
0.077,0.2145,0.077,0.077,0.077,0.0965,0.24,0.1475,0.0965,0.077,0.077,0.077,0.077,0,0.1875,0.077,0.077,0.077,0.077,0.161,0.1845,0.067,0.061,0.323,0.061,0.2845,0.235,0.061,0.1895,0.208,0.1895,0.124,0.124,0,0.218,0.218,0.207,0.1845,0.212,0.3895,0.2595,0.2595,0.2595,0.293,0.2595,0.2595,0.4605,0.2595,0.2595,0.2595,0.2595,0.2595,0.2595,0,0.2595,0.2595,0.2595,0.2595,0.2595,0.293,0.162,0.032,0.032,0.212,0.032,0.1415,0.0915,0.032,0.232,0.1705,0.1415,0.176,0.102,0,0.218,0.2965,0.102,0.162,0.203,0.2285,0.103,0.052,0.052,0.052,0.052,0.1135,0.052,0.052,0.273,0.145,0.093,0.284,0.145,0,0.093,0.1965,0.1585,0.103,0.2585,0.1825
0.1875,0.2145,0.1875,0.1875,0.1875,0.1875,0.24,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0,0.1875,0.1875,0.1875,0.1875,0.1875,0.218,0.218,0.218,0.323,0.218,0.2845,0.235,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0,0.218,0.218,0.218,0.218,0.3895,0.227,0.2575,0.227,0.293,0.227,0.25,0.4605,0.2575,0.227,0.227,0.227,0.227,0.227,0.2595,0,0.227,0.227,0.227,0.227,0.293,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.232,0.218,0.218,0.218,0.218,0.218,0,0.2965,0.218,0.218,0.218,0.2285,0.103,0.093,0.093,0.093,0.093,0.1135,0.093,0.093,0.273,0.145,0.093,0.284,0.145,0.093,0,0.1965,0.1585,0.103,0.2585,0.1825
0.0195,0.2145,0.0555,0.077,0.0555,0.0965,0.24,0.1475,0.0965,0.048,0.0195,0.048,0.0305,0.077,0.1875,0,0.0305,0.0275,0.013,0.161,0.218,0.218,0.218,0.323,0.218,0.2845,0.235,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0,0.218,0.218,0.218,0.3895,0.122,0.2575,0.07,0.293,0.07,0.25,0.4605,0.2575,0.1555,0.0825,0.1555,0.0825,0.07,0.2595,0.227,0,0.07,0.122,0.07,0.293,0.2965,0.2965,0.2965,0.2965,0.2965,0.2965,0.2965,0.2965,0.2965,0.2965,0.2965,0.2965,0.2965,0.2965,0.2965,0,0.2965,0.2965,0.2965,0.2965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.273,0.1965,0.1965,0.284,0.1965,0.1965,0.1965,0,0.1965,0.1965,0.2585,0.1965
0.0305,0.2145,0.0555,0.077,0.0555,0.0965,0.24,0.1475,0.0965,0.048,0.0305,0.048,0.0305,0.077,0.1875,0.0305,0,0.0305,0.0305,0.161,0.207,0.207,0.207,0.323,0.207,0.2845,0.235,0.207,0.207,0.208,0.207,0.207,0.207,0.207,0.218,0.218,0,0.207,0.212,0.3895,0.122,0.2575,0.0225,0.293,0.0225,0.25,0.4605,0.2575,0.1555,0.0825,0.1555,0.0825,0.0225,0.2595,0.227,0.07,0,0.122,0.07,0.293,0.162,0.102,0.102,0.212,0.102,0.1415,0.102,0.102,0.232,0.1705,0.1415,0.176,0.102,0.102,0.218,0.2965,0,0.162,0.203,0.2285,0.1585,0.1585,0.1585,0.1585,0.1585,0.1585,0.1585,0.1585,0.273,0.1585,0.1585,0.284,0.1585,0.1585,0.1585,0.1965,0,0.1585,0.2585,0.1825
0.0275,0.2145,0.0555,0.077,0.0555,0.0965,0.24,0.1475,0.0965,0.048,0.0275,0.048,0.0305,0.077,0.1875,0.0275,0.0305,0,0.0275,0.161,0.1845,0.1845,0.1845,0.323,0.1845,0.2845,0.235,0.1845,0.1895,0.208,0.1895,0.1845,0.1845,0.1845,0.218,0.218,0.207,0,0.212,0.3895,0.122,0.2575,0.122,0.293,0.122,0.25,0.4605,0.2575,0.1555,0.122,0.1555,0.122,0.122,0.2595,0.227,0.122,0.122,0,0.122,0.293,0.162,0.162,0.162,0.212,0.162,0.162,0.162,0.162,0.232,0.1705,0.162,0.176,0.162,0.162,0.218,0.2965,0.162,0,0.203,0.2285,0.103,0.103,0.103,0.103,0.103,0.1135,0.103,0.103,0.273,0.145,0.103,0.284,0.145,0.103,0.103,0.1965,0.1585,0,0.2585,0.1825
0.0195,0.2145,0.0555,0.077,0.0555,0.0965,0.24,0.1475,0.0965,0.048,0.0195,0.048,0.0305,0.077,0.1875,0.013,0.0305,0.0275,0,0.161,0.212,0.212,0.212,0.323,0.212,0.2845,0.235,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.218,0.218,0.212,0.212,0,0.3895,0.122,0.2575,0.07,0.293,0.07,0.25,0.4605,0.2575,0.1555,0.0825,0.1555,0.0825,0.07,0.2595,0.227,0.07,0.07,0.122,0,0.293,0.203,0.203,0.203,0.212,0.203,0.203,0.203,0.203,0.232,0.203,0.203,0.203,0.203,0.203,0.218,0.2965,0.203,0.203,0,0.2285,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.273,0.2585,0.2585,0.284,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0,0.2585
0.161,0.2145,0.161,0.161,0.161,0.161,0.24,0.161,0.161,0.161,0.161,0.161,0.161,0.161,0.1875,0.161,0.161,0.161,0.161,0,0.3895,0.3895,0.3895,0.3895,0.3895,0.3895,0.3895,0.3895,0.3895,0.3895,0.3895,0.3895,0.3895,0.3895,0.3895,0.3895,0.3895,0.3895,0.3895,0,0.293,0.293,0.293,0.293,0.293,0.293,0.4605,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0,0.2285,0.2285,0.2285,0.2285,0.2285,0.2285,0.2285,0.2285,0.232,0.2285,0.2285,0.2285,0.2285,0.2285,0.2285,0.2965,0.2285,0.2285,0.2285,0,0.1825,0.1825,0.1825,0.1825,0.1825,0.1825,0.1825,0.1825,0.273,0.1825,0.1825,0.284,0.1825,0.1825,0.1825,0.1965,0.1825,0.1825,0.2585,0
